label,x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20
dislike,0.0,0.0,-0.09505755021931438,0.32651476971841553,-0.28708840069994074,0.6161687629617274,-0.47871481838187424,0.8228073196059336,-0.6055303569709807,1.0,-0.5716626223386797,0.3386704712643472,-0.7187054802587174,0.22028823832899008,-0.5029544817311756,0.22367973465860552,-0.4319590389983219,0.29262700774131606,-0.5773988125876943,0.11429994266798907,-0.703334343668041,0.03447961485323543,-0.45461594427735064,0.06482343354777538,-0.4310960696784206,0.13991401991853952,-0.5661778201042259,-0.0967461244098659,-0.7063557824922745,-0.1791846539125361,-0.48697923672500903,-0.14086965307258328,-0.4352240940316719,-0.05917392882102309,-0.5498020282020885,-0.26993841740932245,-0.684967176078622,-0.3434537185996641,-0.5366473507409819,-0.30597059985783576,-0.4708231477844675,-0.24152589236766858
dislike,0.0,0.0,-0.09505755021931438,0.32651476971841553,-0.28708840069994074,0.6161687629617274,-0.47871481838187424,0.8228073196059336,-0.6055303569709807,1.0,-0.5716626223386797,0.3386704712643472,-0.7187054802587174,0.22028823832899008,-0.5029544817311756,0.22367973465860552,-0.4319590389983219,0.29262700774131606,-0.5773988125876943,0.11429994266798907,-0.703334343668041,0.03447961485323543,-0.45461594427735064,0.06482343354777538,-0.4310960696784206,0.13991401991853952,-0.5661778201042259,-0.0967461244098659,-0.7063557824922745,-0.1791846539125361,-0.48697923672500903,-0.14086965307258328,-0.4352240940316719,-0.05917392882102309,-0.5498020282020885,-0.26993841740932245,-0.684967176078622,-0.3434537185996641,-0.5366473507409819,-0.30597059985783576,-0.4708231477844675,-0.24152589236766858
dislike,0.0,0.0,-0.09901334267542085,0.325723760109689,-0.3036343539161266,0.616909379737737,-0.49978406489529414,0.8228984833201457,-0.630696911674992,1.0,-0.5875699901545672,0.32789972154941743,-0.7284158517507354,0.20075139376294857,-0.5103748512614839,0.20920789567465375,-0.43747666994847756,0.28210547297338107,-0.5911566269426609,0.09585857609673892,-0.7238624901092662,0.00632191545008124,-0.4682620697153281,0.038582620093139,-0.440289262438164,0.11530058770589337,-0.5754827584124089,-0.12010280323026837,-0.7195030170513231,-0.20522864960527668,-0.4957546856407685,-0.1674523885744659,-0.4420735206180274,-0.08525057532360066,-0.5521524048828514,-0.2959872311381441,-0.6891984126504751,-0.3658167179072113,-0.5410768970578465,-0.3288141991676683,-0.4771694682862303,-0.26546578561117185
dislike,0.0,0.0,-0.10107733632566668,0.32247609163378754,-0.3192213873173386,0.6066238485275721,-0.5194936109910459,0.8116768424461843,-0.6458085259828527,1.0,-0.6064197710720508,0.32448977626127695,-0.7297722519676317,0.18615174934713274,-0.5088566003705902,0.19707440820547892,-0.454674637928066,0.2728657049942991,-0.610705698637196,0.09190257980391708,-0.7220212216473807,-0.004055964178687571,-0.4663359488156886,0.035908301196652406,-0.4587727419943244,0.11432069899237508,-0.5923534766009244,-0.12263399581249917,-0.7160852164846424,-0.21505941122149086,-0.49060882505565473,-0.1675803998954931,-0.4542842419696424,-0.07917422676316299,-0.5689116591436935,-0.29576752989223026,-0.6852511597499058,-0.374778314091458,-0.5318032741488645,-0.3275178281824344,-0.47843461153645644,-0.2590299759080243
dislike,0.0,0.0,-0.10456006765606539,0.3290377634419107,-0.31799388775077164,0.6181010505619178,-0.5220700435673309,0.824111021893576,-0.6572148660159554,1.0,-0.6055196480419126,0.3186667847187663,-0.7388152250571688,0.19711576331368172,-0.5207343247674323,0.20055413248498652,-0.44593101890156595,0.2694717270309795,-0.6128451879012881,0.0849630120382611,-0.7321473168080748,0.0028897322150949964,-0.478134512226025,0.03193665487163361,-0.44432571388445347,0.10252580608721404,-0.5979034557716791,-0.12896418441773347,-0.7302318197222315,-0.21469290679888503,-0.50751208253063,-0.17464179838126148,-0.44877892403652697,-0.09036939112594225,-0.5744146498584901,-0.3029471299600964,-0.7126015527921866,-0.3788400770595257,-0.5587362115656456,-0.33573772894220233,-0.4857097933375873,-0.2647919789704432
dislike,0.0,0.0,-0.11770092502207967,0.3263908644385565,-0.3446548598521824,0.6089009746045027,-0.5479152140566169,0.8105579572041711,-0.6881017679232712,1.0,-0.6395556175335844,0.30844822510420056,-0.7520324145090566,0.1764086831218333,-0.5373888656471281,0.17759773160414632,-0.4667537457971149,0.25218271122886937,-0.6462904600319187,0.06519995661537985,-0.7557083313965199,-0.03246192224856288,-0.5010213979144393,-0.006775747997334945,-0.46084352097181547,0.07812485473899503,-0.6228829080091107,-0.15055299896186802,-0.7451150467159392,-0.24602891275042998,-0.5242036598026,-0.21036489564449404,-0.46610700506670383,-0.11595438417081144,-0.5880779063821875,-0.3215637056663413,-0.7166469886425262,-0.40618230837168223,-0.5679384558174128,-0.3671262337501356,-0.5024775717008321,-0.2913230759695688
dislike,0.0,0.0,-0.11845677231041761,0.3295486627083739,-0.348990485278021,0.6133611295484751,-0.5544860321205108,0.8155198174654066,-0.6929924086693927,1.0,-0.6564157701834944,0.3127846436332838,-0.7665696321138827,0.17374458225483871,-0.5481784214371848,0.17480882546505147,-0.47419444698902646,0.2507443293251216,-0.662926600046209,0.06794336250205955,-0.770929152479102,-0.031953558477256803,-0.5119828970738627,-0.005215542077781672,-0.468222304274137,0.08046729156043254,-0.6388720147493354,-0.1521717721056352,-0.7599403098373403,-0.24870463405384433,-0.5372324111455402,-0.21419426565498947,-0.4759511986336168,-0.11886727505278227,-0.6021424929115587,-0.3287992529037676,-0.7279217212226792,-0.41372579854976543,-0.5791115069890203,-0.37359470029391745,-0.5133000700011912,-0.2954094037955715
dislike,0.0,0.0,-0.12427021501286273,0.32939985585729875,-0.3566759216624458,0.605641460045445,-0.566053517982803,0.8089627481206394,-0.7054505835777419,1.0,-0.6527659257665088,0.30037393269336643,-0.777303280247445,0.16380529223931692,-0.5539255738180799,0.17499730983673836,-0.49702705678621834,0.2517845792334411,-0.6558414705558503,0.05934875526771504,-0.7685148922433209,-0.0346737019649453,-0.5100646515049899,-0.001955686129267975,-0.48602929400106104,0.07948400166164503,-0.6319471902183161,-0.15975471967247576,-0.7604497202230208,-0.25099723726489226,-0.5319929229937638,-0.21193450265763106,-0.47997705228175896,-0.12278530745437984,-0.6005911477362589,-0.3377108962873244,-0.7289197555580024,-0.419320439735338,-0.5765798765778121,-0.3723401792774847,-0.5128736824456211,-0.2950561681064254
dislike,0.0,0.0,-0.12984112756893876,0.32026856485142124,-0.36793822336021964,0.5915385388785651,-0.5782213049734737,0.7975160700902374,-0.7122135223144863,1.0,-0.6716017947881114,0.2834444530079701,-0.7861383161634644,0.13503665030398931,-0.5586444509780973,0.15682289391980164,-0.5081291646090418,0.23828263884726064,-0.6721780883483084,0.04259941698248632,-0.7727674809310899,-0.0601854098455806,-0.5094622201035426,-0.009764639426408707,-0.5029158804874359,0.06828999396430024,-0.6477314427606016,-0.1813653241278604,-0.7672915820225589,-0.27961179952342397,-0.5373653583819631,-0.22883707004361373,-0.4968364116036407,-0.1387199178409005,-0.6176119371741697,-0.36024754298176254,-0.7395543224078605,-0.4448894306111788,-0.586793394159739,-0.3979682876786407,-0.5271554156212029,-0.32614250911936193
dislike,0.0,0.0,-0.11450417305625009,0.32944171832729613,-0.3522755115845,0.6011575512814328,-0.563784676793506,0.802749263128485,-0.6966378729411824,1.0,-0.6547234670281729,0.2950434491672966,-0.768006011648041,0.15109342682543422,-0.5415061978565057,0.16593838817574674,-0.4813928708488993,0.2437640661495716,-0.6566583952898246,0.05292388283593127,-0.7596286804552379,-0.051914793781614836,-0.4947421730165172,-0.006293562295639757,-0.4751674220644259,0.07854339256370742,-0.6337820310881417,-0.16958782180874798,-0.7544466928209936,-0.2696128282968753,-0.5237992076758882,-0.22172493052264192,-0.4761935394965339,-0.1281842672294861,-0.6046190420780675,-0.34719506353634627,-0.7288584017858354,-0.43327666667612685,-0.5752211245225354,-0.3867797350952028,-0.5145915853955803,-0.30976227438581955
dislike,0.0,0.0,-0.13311798355574558,0.32006671570545225,-0.3699571436724821,0.5898163851400363,-0.5807984139236991,0.7907472292926713,-0.7153811840921751,1.0,-0.6822331331925939,0.28062843618246125,-0.7886692984360836,0.12466788020124395,-0.5622790982857788,0.1512939001553745,-0.5224173889365566,0.2355851318738396,-0.6805473850816872,0.039411177463330116,-0.777710182052506,-0.0720694782024511,-0.5137590779943073,-0.013504159209614662,-0.5226064656586613,0.06344337088403411,-0.648775799965118,-0.18289362632891762,-0.7641575579832625,-0.28758920164665736,-0.533282445230723,-0.2303726086816506,-0.5072217423563423,-0.13738576083293239,-0.6088146101145524,-0.3587923704832425,-0.7227108564155198,-0.4490122574644652,-0.5768660644907858,-0.3978802363172063,-0.5328456237985418,-0.3221395449978685
dislike,0.0,0.0,-0.13311798355574558,0.32006671570545225,-0.3699571436724821,0.5898163851400363,-0.5807984139236991,0.7907472292926713,-0.7153811840921751,1.0,-0.6822331331925939,0.28062843618246125,-0.7886692984360836,0.12466788020124395,-0.5622790982857788,0.1512939001553745,-0.5224173889365566,0.2355851318738396,-0.6805473850816872,0.039411177463330116,-0.777710182052506,-0.0720694782024511,-0.5137590779943073,-0.013504159209614662,-0.5226064656586613,0.06344337088403411,-0.648775799965118,-0.18289362632891762,-0.7641575579832625,-0.28758920164665736,-0.533282445230723,-0.2303726086816506,-0.5072217423563423,-0.13738576083293239,-0.6088146101145524,-0.3587923704832425,-0.7227108564155198,-0.4490122574644652,-0.5768660644907858,-0.3978802363172063,-0.5328456237985418,-0.3221395449978685
dislike,0.0,0.0,-0.1342777285423056,0.32243255673347476,-0.37244980350309664,0.587408501688504,-0.5838276976660663,0.7897282890946157,-0.7205632523661017,1.0,-0.6882620552981817,0.28406140108363975,-0.7939637598216155,0.1222779817533053,-0.5652060310726069,0.14237725080032762,-0.5137618886440034,0.22714027889382965,-0.6880879727358932,0.040437215299111956,-0.7883659880784127,-0.07364209141950603,-0.5201751677522873,-0.02046325985908033,-0.5126683013417599,0.06277565763805813,-0.6579174299600289,-0.1843321172315253,-0.7809388960517171,-0.29117585503928645,-0.5439747409108878,-0.2421297887238424,-0.5024158396399236,-0.14656427554524337,-0.6201318247469828,-0.36027306739288273,-0.7464925108971162,-0.4554991357236796,-0.5933670345116258,-0.41423446305057243,-0.5367246382054058,-0.33923491521307186
dislike,0.0,0.0,-0.13532598926636366,0.32739898657466593,-0.3784911865670599,0.5975279676853252,-0.5926045109096482,0.7985787081866161,-0.7320023390238963,1.0,-0.6900133495985856,0.2714210350278255,-0.789331177634823,0.11499994961802336,-0.5594060387512161,0.14392765538207902,-0.5142488356075108,0.22880438368703107,-0.6893746361527413,0.03183133284381555,-0.7782240645773424,-0.07454289732770746,-0.511814248478058,-0.018117033756249398,-0.5167224281382364,0.05511528208868723,-0.6595072252630183,-0.19035383424719737,-0.7779074707370103,-0.2974113090310181,-0.5397898974060433,-0.242600919162281,-0.5057463082200307,-0.1491195993365181,-0.6199866276482636,-0.36758397619110306,-0.7505614339945724,-0.4664126114863756,-0.5886032068290656,-0.4131117306469013,-0.5281194813451793,-0.3286705626561638
dislike,0.0,0.0,-0.1415749634142944,0.32647428512432586,-0.3883863122755899,0.5919418037367402,-0.6041369296849778,0.7927962622764912,-0.7441144128834125,1.0,-0.7059351601331343,0.27557254785639723,-0.8075947500127005,0.11262071644070658,-0.5765261524292417,0.1374042749147426,-0.5291425424975951,0.22381864633708667,-0.7054120623849783,0.031391108977058754,-0.7980026580969534,-0.08300899197162949,-0.530031743118364,-0.028711380161943984,-0.5325790587190332,0.051156403276899305,-0.6747643028395096,-0.19469134446937206,-0.7922692314625597,-0.3058837025225701,-0.5535301723502198,-0.25158543520192195,-0.519620262499365,-0.1533741607411207,-0.6349492224820595,-0.37467466171537384,-0.7664119460317824,-0.4809139789351552,-0.6022726565073393,-0.42793886049251817,-0.5395687721132526,-0.338101083067988
dislike,0.0,0.0,-0.12424382397552194,0.33351449453404225,-0.3657487395701271,0.6046597412638042,-0.582388051878278,0.8008658391563719,-0.7210887362286366,1.0,-0.6636386865976747,0.29035816191814656,-0.7873088880371364,0.13563994457056933,-0.5526848220983905,0.15568135284501708,-0.4883575263797571,0.24022663167929553,-0.6624347672258749,0.04696202821921488,-0.7736415366925141,-0.0553652216358234,-0.503735917419321,-0.003606188964563821,-0.48643485895306515,0.08580652769997346,-0.6426875411543866,-0.18062033788365717,-0.779107494439039,-0.2840427448706483,-0.5388920010614147,-0.22925900810147648,-0.48627433637015854,-0.12779366623751445,-0.6180941710646578,-0.3633241933740209,-0.7631010997434915,-0.4597389706243673,-0.5998060625120801,-0.41399036209308343,-0.5248285848132532,-0.32904541478707827
dislike,0.0,0.0,-0.13969752773320449,0.31789666612688017,-0.3941300225238186,0.5861234942298608,-0.6145004275912094,0.7867735131669988,-0.7597031085011021,1.0,-0.7115984282844559,0.2773922690974011,-0.8258559519491869,0.10824581877359614,-0.5818495896061209,0.13177404180088836,-0.5249327831972045,0.21573582491645577,-0.7091924749300397,0.029175237450298378,-0.806936881113584,-0.09038435029556657,-0.5282715411618436,-0.026166708377441922,-0.5280617604980669,0.06265014206199336,-0.6797984231988641,-0.20230818954268484,-0.7968416467146408,-0.31880036241533494,-0.5497922937223721,-0.25391523656701137,-0.515785744015396,-0.14879973340792202,-0.6426301075067351,-0.3845420089961443,-0.7635136220254306,-0.4935981766814907,-0.5964352008608034,-0.44142769961282585,-0.537757508274124,-0.35598273040073125
dislike,0.0,0.0,-0.1392834863173367,0.3268798924397038,-0.3903756882953557,0.5893881048898612,-0.6121989003193445,0.7856362298312007,-0.7559848489622216,1.0,-0.7026623760172909,0.2809094071813213,-0.8159121051432408,0.11271809631011008,-0.581128726445897,0.13219018459233248,-0.5250031589535689,0.2216981804759092,-0.7058428867496076,0.03201868906577555,-0.8023874724358501,-0.08641703029179444,-0.5317389434137725,-0.03514978414646401,-0.5280115440268582,0.053360612541825045,-0.6798084662608834,-0.19764403418767135,-0.7986968860511555,-0.3149226313403349,-0.5567498961110545,-0.26211023404778194,-0.5170329781486642,-0.1560277642999444,-0.6433446900892433,-0.3785321826893324,-0.773331069278422,-0.4844919424297709,-0.6084171105507723,-0.4385300800367732,-0.5412426676624971,-0.3480258115525834
